energy_gev,unoscillated_numu_flux_per_gev_m2_pot,p_mumu_prem,p_mumu_constant_2p848,cc_xsec_1e38_cm2,selection_efficiency_proxy,selected_events_per_gev_per_pot
54.875,1.642792e-15,0.9946811517762183,0.9946778409514803,37.48334867265481,0.34265022500000003,5.055530858996465e-22
55.125,4.97478e-15,0.9947292053873401,0.994725923877468,37.63601743919643,0.3418403125,1.5336158218876639e-21
55.375,2.095644e-15,0.9947766110946004,0.9947733585127243,37.78860431372168,0.34032093750000003,6.458081011636857e-22
55.625,2.534308e-15,0.9948233804868242,0.9948201564525786,37.941109665948716,0.33880156250000004,7.806775759372886e-22
55.875,1.27572e-15,0.9948695248944981,0.9948663290344227,38.09353386227238,0.3372821875,3.92805042835217e-22
56.125,2.148028e-15,0.9949150553977848,0.9949118873445661,38.245877265808744,0.3357628125,6.610800568753353e-22
56.375,3.02764e-15,0.994959982831903,0.9949568422248691,38.398140236439,0.3342434375,9.313090460487288e-22
56.625,3.935524e-15,0.9950043177946523,0.9950012042791838,38.55032313085241,0.33272406250000003,1.2099032881151833e-21
56.875,3.096052e-15,0.9950480706519488,0.9950449838795896,38.702426302588684,0.3312046875,9.512570073475646e-22
57.125,4.44484e-16,0.9950912515444277,0.9950881911724454,38.85445010207941,0.3296853125,1.3648040444159677e-22
57.375,3.142844e-15,0.9951338703925074,0.9951308360842521,39.00639487668896,0.3281659375,9.64371884268473e-22
